TIMESTAMP,ContextTokens,GeneratedTokens
1700160045957,1049,9
1700160045957,766,63
1700160045958,913,8
1700160045961,506,208
1700160046060,6162,16
1700160046153,1710,14
1700160046174,4623,92
1700160046175,1495,9
1700160046175,913,14
1700160046257,1495,7
1700160046358,240,12
1700160046359,505,45
1700160046360,1122,8
1700160046360,2534,10
1700160046360,1076,7
1700160046458,7437,21
1700160046461,1037,49
1700160046556,1712,7
1700160046559,7436,7
1700160046560,2536,66
1700160046561,1077,8
1700160046660,914,9
1700160046660,1888,7
1700160046661,4050,18
1700160046663,1723,19
1700160046663,505,26
1700160046857,175,11
1700160046857,4623,115
1700160046858,914,6
1700160046861,2927,9
1700160046960,1077,10
1700160047059,1050,18
1700160047061,535,6
1700160047065,1568,53
1700160047065,914,9
1700160047156,768,8
1700160047457,133,15
1700160047462,1882,55
1700160047554,4496,9
1700160047556,987,7
1700160047557,2127,73
1700160047559,1727,17
1700160047560,7436,11
1700160047657,602,62
1700160047659,1714,6
1700160047660,7435,9
1700160047662,987,8
1700160047755,2643,20
1700160047757,1897,7
1700160047757,351,6
1700160047758,1417,33
1700160047759,508,44
1700160047761,1078,37
1700160047853,1714,6
1700160047859,1896,8
1700160047861,1049,7
1700160047956,7436,9
1700160047958,1081,12
1700160047958,2844,36
1700160047960,1359,10
1700160047960,1419,6
1700160047961,7435,10
1700160047964,1232,14
1700160048058,2773,28
1700160048059,134,7
1700160048059,5226,11
1700160048061,1081,11
1700160048254,1078,16
1700160048258,669,9
1700160048259,4653,118
1700160048362,1892,76
1700160048364,1050,39
1700160048457,1839,9
1700160048458,6673,14
1700160048460,3898,149
1700160048559,4058,12
1700160048559,496,18
1700160048655,916,313
1700160048659,7432,8
1700160048661,32,12
1700160048755,836,6
1700160048759,2753,13
1700160048762,521,26
1700160048762,1039,7
1700160048764,3846,33
1700160048765,2467,12
1700160048859,2133,10
1700160048956,6674,16
1700160048958,1842,6
1700160048958,6644,63
1700160048958,2472,7
1700160048959,180,19
1700160049053,1902,61
1700160049059,671,6
1700160049060,3222,10
1700160049156,4061,19
1700160049164,2264,27
1700160049164,671,6
1700160049165,1149,10
1700160049165,129,10
1700160049254,38,70
1700160049361,3937,168
1700160049453,1842,6
1700160049454,2468,10
1700160049461,2264,12
1700160049558,1153,12
1700160049561,1359,16
1700160049565,7427,8
1700160049655,1589,9
1700160049659,1153,12
1700160049661,671,24
1700160049756,4063,17
1700160049758,1841,14
1700160049758,958,13
1700160049853,40,7
1700160049856,2120,43
1700160049860,960,16
1700160049865,131,24
1700160049957,672,8
1700160049957,480,9
1700160049958,918,31
1700160049961,1718,9
1700160056617,877,12
1700160056623,1423,10
1700160056623,144,61
1700160056817,210,18
1700160057016,1692,7
1700160057018,2562,11
1700160057020,3206,194
1700160057120,264,50
1700160057120,112,15
1700160057121,6388,36
1700160057121,1426,9
1700160058520,480,10
1700160058623,1172,10
1700160058714,2430,12
1700160058714,2189,12
1700160058725,2118,7
1700160058818,2017,8
1700160058921,2810,44
1700160058924,2915,7
1700160059016,187,6
1700160059018,1778,9
1700160059021,2119,6
1700160059022,1463,43
1700160059025,1409,21
1700160059214,206,6
1700160059218,863,51
1700160059220,187,6
1700160059220,1474,43
1700160059221,509,30
1700160059618,217,9
1700160059623,497,6
1700160059719,2364,6
1700160060521,2654,6
1700160060616,206,16
1700160060618,1506,8
1700160060619,2562,11
1700160060624,2658,15
1700160060818,2218,23
1700160060821,1691,9
1700160060916,2826,7
1700160060919,1506,16
1700160060920,499,10
1700160060923,865,70
1700160060923,974,18
1700160061014,2058,10
1700160061020,1427,14
1700160061117,1011,9
1700160061117,71,20
1700160061120,2058,10
1700160064719,266,23
1700160064825,1507,12
1700160064919,1428,7
1700160065217,2660,12
1700160065220,1783,34
1700160065522,2430,48
1700160065522,271,10
1700160065618,4744,46
1700160065619,2124,58
1700160066538,741,30
1700160066634,7389,14
1700160066638,258,51
1700160066714,222,9
1700160066721,1476,18
1700160066722,270,19
1700160066723,511,21
1700160067038,135,45
1700160067136,1231,164
1700160067173,7429,15
1700160067336,1774,16
1700160067340,1130,33
1700160067383,1772,10
1700160067386,756,37
1700160067438,299,13
1700160067488,488,43
1700160067539,1233,7
1700160067583,93,14
1700160067734,1775,6
1700160067815,1429,18
1700160067847,3604,10
1700160067934,1103,50
1700160067961,54,15
1700160068018,4746,31
1700160068018,680,29
1700160068040,1233,7
1700160068117,2988,10
1700160068118,270,15
1700160068118,1476,49
1700160068120,1479,9
1700160068123,272,13
1700160068123,6523,22
1700160068124,4745,17
1700160068217,2659,14
1700160068220,2156,10
1700160068221,726,6
1700160068222,277,7
1700160068234,912,8
1700160068318,868,36
1700160068375,1290,13
1700160068420,4745,16
1700160068467,135,48
1700160068478,1927,18
1700160068478,1555,9
1700160068485,2020,7
1700160068524,227,592
1700160068581,66,19
1700160068588,3648,9
1700160068618,32,258
1700160068621,4995,13
1700160068638,4278,57
1700160068683,1771,31
1700160068685,1783,8
1700160068685,6400,9
1700160068720,3876,9
1700160068722,2663,10
1700160068724,33,8
1700160068784,3650,14
1700160068784,1485,34
1700160068821,4744,13
1700160068822,37,10
1700160068887,1587,8
1700160068888,5820,28
1700160068889,1771,13
1700160068920,472,8
1700160068980,50,28
1700160068983,880,11
1700160069016,3879,7
1700160069024,2990,6
1700160069041,912,8
1700160069080,259,9
1700160069081,3648,12
1700160069083,1587,10
1700160069084,3650,11
1700160069121,4745,11
1700160069123,1479,86
1700160069218,1479,55
1700160069219,85,9
1700160069275,1492,10
1700160069324,188,8
1700160069418,2661,12
1700160069423,2127,24
1700160069435,1133,28
1700160069477,5822,7
1700160069580,1236,7
1700160069580,88,15
1700160069580,5822,8
1700160069587,2516,52
1700160069653,1148,37
1700160069714,1348,12
1700160069721,4745,12
1700160069722,46,232
1700160069722,729,7
1700160069725,284,14
1700160069917,32,34
1700160069922,577,9
1700160070384,1334,9
1700160070587,194,8
1700160070678,1772,38
1700160070678,2283,9
1700160071384,5823,19
1700160071486,1486,79
1700160071486,5823,9
1700160071486,7434,11
1700160071579,3652,16
1700160071582,194,94
1700160071585,1487,79
1700160071682,533,9
1700160071784,1391,12
1700160071788,2707,47
1700160071788,91,34
1700160071789,7435,29
1700160071878,2285,12
1700160071981,201,79
1700160072680,3655,13
1700160072680,94,73
1700160072685,5826,19
1700160072783,1761,12
1700160072783,2515,43
1700160074382,2193,15
1700160074488,1488,79
1700160074579,483,7
1700160074579,480,10
1700160074780,96,31
1700160076380,1393,6
1700160078586,2129,6
1700160078681,7436,28
1700160078681,201,190
1700160078682,2193,14
1700160078780,173,15
1700160078786,533,30
1700160078982,5827,34
1700160078988,98,20
1700160079084,1555,15
1700160079084,483,49
1700160079182,1778,9
1700160079285,2518,14
1700160079285,1763,26
1700160079681,6078,33
1700160079783,3657,26
1700160102853,1006,16
1700160103138,4462,14
1700160103197,1464,69
1700160103555,389,6
1700160103853,6293,11
1700160103857,1006,11
1700160103857,1746,16
1700160103953,1031,42
1700160104178,1280,12
1700160104460,1109,11
1700160104478,4464,18
1700160104754,653,6
1700160104854,2160,12
1700160104953,4338,14
1700160105007,176,61
1700160105268,7436,12
1700160105312,151,48
1700160105744,4340,12
1700160105996,1452,202
1700160106010,976,6
1700160106169,389,9
1700160106196,2124,6
1700160106259,1748,58
1700160106259,7436,16
1700160106259,1771,9
1700160106259,7435,9
1700160106259,1194,9
1700160106568,1751,6
1700160106615,4468,19
1700160106881,979,8
1700160106913,6292,10
1700160107026,1464,17
1700160107157,3137,9
1700160107282,1464,13
1700160107293,653,11
1700160107619,1006,8
1700160107679,2364,6
1700160108496,1096,13
1700160108572,1006,14
1700160108729,1464,32
1700160108953,4469,13
1700160109153,152,28
1700160109155,986,26
1700160109155,1940,11
1700160109257,392,11
1700160109353,2404,14
1700160109358,767,21
1700160109459,2647,21
1700160109653,3150,14
1700160109658,152,16
1700160109658,4470,12
1700160109854,2408,10
1700160110193,389,9
1700160110355,7436,18
1700160110387,1454,40
1700160110653,4578,44
1700160110707,153,14
1700160110853,7437,13
1700160111053,4470,10
1700160111259,4804,132
1700160111491,2409,12
1700160111617,1798,11
1700160111668,2647,30
1700160111753,1174,199
1700160111754,2162,14
1700160111853,7435,9
1700160111954,764,13
1700160112053,7436,17
1700160112054,5475,8
1700160112153,1454,45
1700160112153,660,25
1700160112154,4471,11
1700160112423,2365,6
1700160112473,2409,26
1700160112553,989,139
1700160112729,2648,13
1700160112792,1179,6
1700160112870,662,13
1700160113037,1801,18
1700160113087,1609,10
1700160113111,394,49
1700160113505,2162,14
1700160113576,6112,21
1700160114018,4474,12
1700160114053,1179,9
1700160114133,1010,11
1700160114160,2651,24
1700160114279,2161,8
1700160114344,123,13
1700160114785,4794,153
1700160114791,1612,12
1700160114797,1653,9
1700160115004,1803,10
1700160115053,4582,44
1700160115153,2310,22
1700160115288,3686,29
1700160115654,2232,6
1700160115656,123,17
1700160123291,296,16
1700160123579,4063,6
1700160123621,7385,17
1700160123789,2378,34
1700160123977,1482,9
1700160124078,1415,29
1700160124098,74,47
1700160124278,2990,7
1700160124385,359,14
1700160124385,1414,11
1700160124880,2557,6
1700160125078,2451,13
1700160125103,2794,9
1700160125179,3066,7
1700160125278,2544,7
1700160125282,72,22
1700160125389,2725,8
1700160125679,4326,22
1700160125879,2382,9
1700160126178,2704,7
1700160126185,7431,19
1700160126248,73,23
1700160126300,6079,55
1700160126477,4063,22
1700160126492,4195,148
1700160126680,72,18
1700160126819,2544,13
1700160126829,2382,28
1700160127080,143,25
1700160127314,2795,12
1700160127378,1785,49
1700160127480,1622,88
1700160127680,2546,10
1700160127978,2382,20
1700160128178,2796,6
1700160128497,1410,97
1700160128680,2545,13
1700160128780,2818,7
1700160128780,2383,14
1700160211532,757,7
1700160211534,7432,13
1700160211538,3224,9
1700160211631,3154,15
1700160211729,48,19
1700160211733,5226,28
1700160211734,2242,33
1700160211834,1115,18
1700160211934,3008,9
1700160212029,368,11
1700160212030,758,33
1700160212325,758,9
1700160212348,1041,9
1700160212657,3224,26
1700160212826,1399,48
1700160212937,2148,27
1700160213052,2476,9
1700160213053,370,9
1700160213149,7436,37
1700160213226,2286,9
1700160213400,1549,6
1700160213465,3152,17
1700160213627,6652,9
1700160213726,1107,23
1700160215725,5250,12
1700160215726,1723,58
1700160215726,759,49
1700160215826,2681,10
1700160215827,3733,10
1700160215832,760,9
1700160216726,3225,23
1700160216729,4554,16
1700160216734,2889,7
1700160216826,2830,7
1700160216826,1653,12
1700160217228,1121,21
1700160217228,2476,9
1700160217234,6278,34
1700160217331,761,35
1700160217427,2788,24
1700160218537,1110,12
1700160218728,50,6
1700160218734,2888,13
1700160218825,761,9
1700160218832,6348,14
1700160218927,761,9
1700160219531,3227,42
1700160219633,760,23
1700160219633,50,13
1700160221533,2003,16
1700160221626,175,72
1700160221630,759,29
1700160221727,1111,20
1700160221727,2202,15
1700160221733,1113,13
1700160222531,176,13
1700160222538,1884,75
1700160222632,2202,30
1700160222726,760,29
1700160222733,1124,18
1700160222830,1128,14
1700160222934,908,58
1700160223226,1080,13
1700160223234,1124,18
1700160223331,5224,24
1700160223336,177,34
1700160223428,759,67
1700160223430,5226,28
1700160223433,1403,9
1700160223434,4559,15
1700160223525,2326,6
1700160223531,760,43
1700160223832,1124,16
1700160223832,2796,22
1700160223833,178,106
1700160223834,761,13
1700160224028,1131,13
1700160224029,2333,8
1700160224030,1900,217
1700160224033,1902,9
1700160224130,761,93
1700160224230,3225,7
1700160224234,762,11
1700160224237,4560,14
1700160224237,762,13
1700160224325,178,56
1700160224327,2798,17
1700160224327,2889,13
1700160224333,1900,13
1700160224334,1083,17
1700160224334,5892,10
1700160224425,912,157
1700160224429,2690,11
1700160224433,6278,44
1700160224529,1403,9
1700160224632,3271,18
1700160224725,2156,85
1700160224734,763,35
1700160224734,1404,8
1700160224827,1127,14
1700160224832,1777,11
1700160224834,554,23
1700160224925,1905,7
1700160224928,763,14
1700160224934,2799,15
1700160225026,1406,6
1700160225031,553,26
1700160225033,3229,9
1700160225125,2692,16
1700160225134,3350,9
1700160225135,581,82
1700160225327,2690,14
1700160225333,183,54
1700160225334,1550,16
1700160225426,1128,17
1700160225432,764,121
1700160225433,3230,11
1700160225632,2686,7
1700160225633,3615,7
1700160225727,2891,11
1700160225729,4594,11
1700160225732,2802,15
1700160225829,181,7
1700160225930,2295,6
1700160225930,1550,7
1700160225930,3563,22
1700160225930,554,25
1700160226229,3231,26
1700160254320,1295,7
1700160254320,537,10
1700160254320,4319,36
1700160254358,104,115
1700160254358,115,8
1700160254361,7436,13
1700160254366,1862,10
1700160254661,12,88
1700160254760,537,10
1700160254780,424,15
1700160254859,1864,156
1700160255080,2014,35
1700160255361,1934,21
1700160255386,193,15
1700160255404,2993,13
1700160255635,51,6
1700160255813,537,17
1700160256079,1864,8
1700160256160,215,13
1700160256296,105,8
1700160256460,51,39
1700160256460,537,22
1700160256662,745,6
1700160256761,1864,8
1700160256770,54,6
1700160257159,4309,12
1700160257483,486,8
1700160257688,537,20
1700160257759,716,8
1700160257762,488,6
1700160257931,4336,13
1700160258059,1267,35
1700160258380,215,33
1700160258451,7435,19
1700160258482,5613,13
1700160258671,426,82
1700160259084,7436,9
1700160259161,1093,9
1700160259173,1637,10
1700160259482,2019,13
1700160259569,1307,9
1700160259764,215,15
1700160260469,746,8
1700160260493,833,23
1700160260759,1689,14
1700160260759,319,39
1700160260782,7435,85
1700160260963,2073,10
1700160261059,1310,6
1700160261081,747,7
1700160261260,185,7
1700160261459,17,6
1700160261460,3755,13
1700160261481,2731,83
1700160261760,16,9
1700160261882,749,7
1700160261964,4750,19
1700160262136,2019,11
1700160262225,2101,7
1700160262379,7435,19
1700160262473,2734,14
1700160262661,1228,82
1700160262759,1691,6
1700160262859,2020,8
1700160262987,1638,11
1700160263060,1610,48
1700160263083,2952,67
1700160263181,1695,7
1700160263259,4317,7
1700160263259,1229,40
1700160263492,319,97
1700160263578,7435,21
1700160263778,2672,8
1700160263787,4750,58
1700160263877,354,24
1700160263878,1695,9
1700160264093,320,31
1700160264281,1188,67
1700160264465,1701,9
1700160264562,1864,14
1700160264659,2953,37
1700160264660,356,10
1700160264660,2021,14
1700160264862,1702,10
1700160264967,1492,7
1700160265058,356,45
1700160265061,321,36
1700160265360,2734,46
1700160267827,5941,16
1700160267925,2570,10
1700160267928,2201,25
1700160268028,1247,17
1700160268039,915,8
1700160268193,1179,12
1700160268478,6583,12
1700160268495,1086,11
1700160268512,7435,6
1700160268702,1200,21
1700160268703,901,159
1700160268925,2724,22
1700160268925,1020,22
1700160268959,5755,29
1700160269243,1921,22
1700160269445,780,9
1700160269454,1200,13
1700160269532,6583,12
1700160269625,882,18
1700160269630,1247,9
1700160269631,1189,11
1700160269825,201,16
1700160269832,1200,17
1700160310134,2893,33
1700160310134,118,25
1700160310136,2278,14
1700160310141,73,15
1700160310142,381,22
1700160310341,1190,7
1700160310346,2654,15
1700160310434,75,15
1700160310440,1477,15
1700160310441,2148,14
1700160310534,3353,52
1700160310540,476,10
1700160310634,1227,10
1700160310736,2149,6
1700160310740,1478,8
1700160310743,1810,87
1700160310745,166,14
1700160310746,1195,11
1700160310837,118,16
1700160310838,974,10
1700160311134,118,16
1700160311138,940,19
1700160311138,2147,21
1700160311139,1637,49
1700160311140,77,28
1700160311140,1480,14
1700160311236,3096,6
1700160311236,76,18
1700160311242,3402,8
1700160311342,3,14
1700160311342,3046,18
1700160311387,7435,9
1700160311443,2296,15
1700160311444,1637,31
1700160311445,2880,848
1700160311446,1887,9
1700160311477,1557,40
1700160311486,94,23
1700160311540,2694,40
1700160311580,638,8
1700160311583,976,18
1700160311634,4,10
1700160311641,1637,28
1700160312139,942,11
1700160312337,2297,21
1700160312634,6,6
1700160312639,96,12
1700160312683,273,19
1700160312734,3360,7
1700160312734,2900,11
1700160312836,255,24
1700160312879,5029,11
1700160312935,1475,7
1700160312981,96,20
1700160313038,1637,34
1700160313137,2299,21
1700160313138,2531,7
1700160313180,172,12
1700160313337,6204,19
1700160313337,7,15
1700160313534,850,9
1700160313737,1412,7
1700160313738,757,28
1700160313836,3047,55
1700160313935,850,9
1700160314234,757,22
1700160314536,77,20
1700160314536,1412,17
1700160314536,199,88
1700160314539,1263,16
1700160314635,1213,22
1700160314836,6444,13
1700160314937,106,21
1700160314937,199,28
1700160314937,2299,6
1700160315135,1213,18
1700160315235,3361,10
1700160315478,73,8
1700160315539,107,16
1700160315585,20,159
1700160315585,2484,23
1700160315586,638,13
1700160315682,96,9
1700160315683,21,19
1700160315885,97,7
1700160316088,641,10
1700160316180,591,11
1700160316278,97,19
1700160316340,487,273
1700160316381,877,21
1700160316434,748,11
1700160316434,202,8
1700160316435,1671,11
1700160316435,1481,21
1700160316482,7437,15
1700160316636,392,28
1700160317034,546,7
1700160317337,392,11
1700160317363,577,6
1700160317389,976,11
1700160317459,546,8
1700160317478,2763,17
1700160317484,74,17
1700160317487,1590,9
1700160317583,391,6
1700160317734,577,8
1700160317834,204,8
1700160317878,641,8
1700160318081,248,6
1700160318134,3361,10
1700160318134,1592,52
1700160318158,1593,37
1700160318234,2678,253
1700160318236,2658,12
1700160318335,107,18
1700160318360,10,23
1700160318478,2784,178
1700160318534,6204,30
1700160318585,1956,10
1700160318684,160,7
1700160318684,248,12
1700160318685,4348,89
1700160318685,101,26
1700160318748,10,11
1700160318783,6585,13
1700160318786,74,19
1700160318877,7437,14
1700160318877,1561,7
1700160318881,165,17
1700160318883,1958,13
1700160318936,1938,164
1700160318980,175,112
1700160318984,588,12
1700160318987,77,12
1700160318989,1708,9
1700160319034,107,13
1700160319034,394,9
1700160319082,1591,6
1700160319082,1003,8
1700160319134,758,9
1700160319234,1891,18
1700160319565,10,16
1700160319572,392,11
1700160319634,1595,28
1700160319837,1034,17
1700160319837,2304,11
1700160319966,3987,6
1700160320478,2164,10
1700160320481,1961,13
1700160320880,975,10
1700160321080,2164,11
1700160321082,77,21
1700160321083,188,11
1700160321083,1960,16
1700160321388,2484,13
1700160321388,2077,17
1700160321388,588,10
1700160321480,586,29
1700160321481,2770,8
1700160321482,2165,6
1700160321577,4918,6
1700160321577,587,7
1700160321578,805,18
1700160321583,981,7
1700160321585,2770,13
1700160321587,588,6
1700160321677,21,60
1700160321678,92,6
1700160321679,7437,28
1700160321680,2165,10
1700160321685,6582,19
1700160321782,805,18
1700160321786,2184,9
1700160321788,2167,8
1700160321877,2770,10
1700160321882,1003,6
1700160322388,92,13
1700160322484,2167,8
1700160322488,915,15
1700160322581,807,12
1700160322583,2168,7
1700160322583,1078,8
1700160322585,1561,125
1700160322683,2815,607
1700160322683,1846,8
1700160322783,103,9
1700160322785,587,85
1700160322789,6582,33
1700160322878,107,19
1700160322878,2168,7
1700160322882,1561,39
1700160322883,808,6
1700160322883,979,15
1700160322885,2360,21
1700160322983,2777,18
1700160322986,99,15
1700160323081,1054,10
1700160323482,2781,9
1700160323482,2093,21
1700160323680,99,14
1700160323683,359,6
1700160323780,7436,23
1700160323786,2187,10
1700160323788,364,10
1700160323877,2005,258
1700160323983,364,7
1700160324080,1043,36
1700160324084,367,10
1700160324084,2488,10
1700160324085,1055,10
1700160324181,141,18
1700160324277,2601,24
1700160324579,170,11
1700160324682,1043,76
1700160324779,2491,7
1700160324880,2113,39
1700160324880,588,15
1700160324981,516,10
1700160324981,2368,33
1700160325079,151,6
1700160325278,2603,22
1700160325279,100,9
1700160325577,1055,7
1700160325879,172,32
1700160325977,102,11
1700160325982,589,8
1700160326178,24,9
1700160326179,1849,10
1700160326282,1694,76
1700160326479,172,18
1700160326479,590,9
1700160326579,2941,10
1700160326779,2611,7
1700160326780,1046,114
1700160327380,2009,79
1700160327579,2772,37
1700160327979,1696,115
1700160328278,1503,9
1700160328479,1696,10
1700160328678,7424,61
1700160328681,1056,9
1700160328779,2480,63
1700160328879,2666,20
1700160328882,2010,99
1700160328978,195,9
1700160329180,1056,9
1700160329380,932,11
1700160329380,7424,49
1700160329482,176,13
1700160329483,201,285
1700160329580,148,48
1700160329678,2010,52
1700160329777,1000,19
1700160347353,96,17
1700160347458,934,6
1700160347653,3051,17
1700160347755,1388,60
1700160347855,1103,17
1700160347855,1105,9
1700160347953,617,21
1700160347953,1222,114
1700160348455,948,24
1700160348457,2154,21
1700160348459,2155,18
1700160348657,1103,9
1700160348856,445,34
1700160348957,7435,37
1700160351453,65,12
1700160351555,254,9
1700160351564,2618,14
1700160352358,2298,18
1700160352457,2526,50
1700160352556,945,20
1700160352556,511,19
1700160352653,65,12
1700160352653,2413,9
1700160353354,7433,8
1700160353456,1975,40
1700160353555,946,16
1700160353556,7435,9
1700160353656,2469,29
1700160353661,453,12
1700160353755,593,11
1700160353856,12,35
1700160354056,258,7
1700160354057,506,18
1700160354057,1094,9
1700160354260,593,9
1700160354265,102,14
1700160354265,2466,28
1700160354266,75,9
1700160354457,7435,14
1700160354556,1257,10
1700160354557,3293,22
1700160358354,7436,7
1700160358354,985,7
1700160358355,2633,6
1700160358356,1176,7
1700160358557,1973,223
1700160358557,1912,49
1700160358558,593,14
1700160358558,4946,10
1700160358857,3054,12
1700160358953,2594,13
1700160358954,1695,9
1700160359061,320,16
1700160359358,1912,27
1700160359459,3054,17
1700160359459,104,7
1700160359460,2469,17
1700160359460,1282,6
1700160359662,946,28
1700160359757,92,12
1700160359757,946,19
1700160359957,981,9
1700160360034,198,15
1700160360061,2595,35
1700160360138,1223,12
1700160360138,5962,7
1700160360157,104,15
1700160360235,173,9
1700160360254,3050,17
1700160360257,4944,11
1700160360385,1231,7
1700160360413,5763,12
1700160360512,1453,32
1700160360554,67,13
1700160360559,318,70
1700160360576,3377,68
1700160360658,2662,7
1700160360685,5970,9
1700160360696,7,20
1700160360758,1088,40
1700160360854,1291,8
1700160360854,2159,14
1700160360865,985,8
1700160360958,204,18
1700160361057,985,7
1700160361153,7436,11
1700160361154,456,12
1700160361154,946,14
1700160361157,982,9
1700160361159,945,9
1700160361234,8,18
1700160361257,94,16
1700160361257,7436,10
1700160361355,1926,9
1700160361359,594,19
1700160361360,828,17
1700160361361,1389,7
1700160361361,946,6
1700160361456,98,10
1700160361458,3044,8
1700160361459,2383,37
1700160361460,1286,15
1700160361534,7018,14
1700160361541,122,17
1700160361556,1877,11
1700160361561,98,11
1700160361635,2340,7
1700160361656,2114,11
1700160361657,222,24
1700160361660,620,8
1700160361660,830,30
1700160361664,7435,52
1700160361665,1592,22
1700160361734,2913,25
1700160361751,1480,31
1700160361755,1241,8
1700160361757,2163,7
1700160361759,1296,6
1700160361860,1249,7
1700160361934,2868,96
1700160361957,942,15
1700160361959,7435,37
1700160361960,7435,8
1700160361961,2301,7
1700160362034,197,9
1700160362053,1913,48
1700160362053,105,8
1700160362059,945,12
1700160362060,2949,12
1700160362159,2486,26
1700160362160,2069,8
1700160362161,1877,22
1700160362166,122,7
1700160362265,7436,6
1700160362274,204,10
1700160362357,829,9
1700160362928,1481,8
1700160362956,352,9
1700160362958,945,28
1700160362960,2161,9
1700160363046,204,6
1700160363138,9,30
1700160363223,4228,10
1700160363234,2346,13
1700160363338,173,9
1700160363339,1482,13
1700160363407,3519,24
1700160363434,2442,12
1700160363635,199,13
1700160363739,1787,46
1700160363942,2160,9
1700160363952,1654,7
1700160363960,1483,26
1700160364136,5991,16
1700160364163,2022,16
1700160364198,207,93
1700160364234,1042,32
1700160364310,1683,25
1700160364434,124,15
1700160364573,204,18
1700160364578,737,13
1700160364634,1431,12
1700160364682,6236,28
1700160364735,2443,12
1700160364948,4343,39
1700160365013,5764,23
1700160365134,174,12
1700160365140,204,12
1700160365178,408,16
1700160365234,1045,30
1700160365239,2481,9
1700160365489,124,11
1700160365537,466,9
1700160365593,174,52
1700160365658,204,10
1700160365709,816,13
1700160365781,291,7
1700160365782,7435,12
1700160365783,212,139
1700160365797,119,28
1700160365947,4344,8
1700160365978,292,7
1700160365979,1919,16
1700160365980,2163,16
1700160366039,7436,6
1700160366134,4866,10
1700160366137,202,13
1700160366182,4176,17
1700160366278,2024,39
1700160366278,1878,12
1700160366378,212,19
1700160385855,833,9
1700160385955,810,16
1700160386053,71,21
1700160386055,3235,6
1700160386060,127,19
1700160386154,5934,8
1700160386353,810,28
1700160386454,237,53
1700160386454,1268,80
1700160386554,1680,7
1700160386853,2470,12
1700160386954,127,12
1700160386955,1968,13
1700160387154,1991,21
1700160387256,1206,244
1700160387655,1991,7
1700160387954,1599,8
1700160388056,5933,97
1700160388056,2560,15
1700160388154,71,18
1700160388853,3049,17
1700160388955,316,9
1700160389255,6245,8
1700160389355,6243,10
1700160389456,1005,8
1700160389459,316,9
1700160389553,1209,79
1700160389557,853,10
1700160389653,130,13
1700160389653,2602,26
1700160389656,7435,20
1700160390053,1685,19
1700160390553,239,17
1700160390655,129,19
1700160390953,316,9
1700160391054,7436,45
1700160391253,2462,12
1700160391553,1297,72
1700160391556,3020,13
1700160391755,16,7
1700160391857,1466,88
1700160391953,1299,9
1700160392253,1687,54
1700160392256,3019,11
1700160392354,2310,9
1700160392354,16,12
1700160392663,1348,39
1700160393053,130,40
1700160393253,1016,6
1700160393457,3864,68
1700160393753,1300,7
1700160393855,1169,46
1700160393859,1016,14
1700160393955,16,16
1700160394055,7436,79
1700160394058,240,51
1700160394058,7436,24
1700160394356,1301,10
1700160394453,1017,9
1700160394555,1272,8
1700160394559,17,14
1700160394653,1470,49
1700160394655,130,17
1700160394853,1462,7
1700160394853,7436,9
1700160395053,3175,8
1700160395255,836,6
1700160395454,6253,33
1700160395454,221,12
1700160395653,1471,11
1700160395654,2312,14
1700160395654,1936,109
1700160395953,7437,15
1700160395954,3094,19
1700160396055,1461,32
1700160396057,2611,13
1700160396253,7435,10
1700160396354,1017,44
1700160397464,82,6
1700160397553,1152,11
1700160397556,946,10
1700160397557,3095,13
1700160397557,1463,11
1700160397756,2615,23
1700160397759,934,20
1700160397958,1709,31
1700160398056,3095,6
1700160398361,5933,23
1700160398456,7436,18
1700160399154,3182,11
1700160399179,7436,13
1700160399404,1963,22
1700160399657,7436,12
1700160399678,5978,445
1700160399953,4280,10
1700160400653,3098,18
1700160400756,1271,9
1700160400857,2624,6
1700160400857,232,34
1700160400857,133,14
1700160401053,7435,49
1700160401253,135,32
1700160401357,181,8
1700160401553,4783,9
1700160401556,3484,12
1700160401556,820,21
1700160401655,517,10
1700160401854,1468,10
1700160401954,2879,17
1700160402065,2629,10
1700160402366,1310,58
1700160402553,1185,8
1700160402656,77,7
1700160402759,517,8
1700160402853,138,16
1700160402886,3334,12
1700160402953,260,19
1700160403053,828,7
1700160403159,1159,31
1700160403259,517,11
1700160403264,2200,16
1700160403356,3484,13
1700160403356,7222,15
1700160403359,1469,21
1700160403553,1185,8
1700160403653,1279,26
1700160403669,1018,21
1700160403759,263,16
1700160403985,7436,46
1700160404653,3101,11
1700160404766,137,24
1700160405072,4788,21
1700160405073,518,12
1700160405153,185,6
1700160405153,1316,112
1700160405153,2628,24
1700160405157,842,12
1700160405157,1469,18
1700160405253,7435,15
1700160405262,4285,46
1700160405353,1073,10
1700160405453,137,30
1700160405496,1020,22
1700160405658,140,6
1700160406258,2684,7
1700160406258,140,13
1700160406354,823,217
1700160406453,1023,6
1700160406668,3290,503
1700160406677,1213,23
1700160406874,1557,38
1700160406955,825,10
1700160407053,138,18
1700160407054,1021,22
1700160407065,265,21
1700160407153,133,64
1700160407367,4789,24
1700160407458,198,11
1700160407553,1410,8
1700160407560,263,40
1700160407655,2684,9
1700160407753,520,11
1700160407925,265,19
1700160408254,847,16
1700160408353,199,12
1700160408456,3179,16
1700160408456,2637,24
1700160408467,826,54
1700160408561,5945,8
1700160408856,4792,12
1700160409553,3180,6
1700160409859,849,13
1700160410006,135,20
1700160410009,1900,6
